rwRatio mpl k1 k2 k3 BV/#T FV/#T SV/#T
1.0	5	1	2	0	0.0066	0.001	0.0172
1.0	10	1	2	0	0.0083	1.0E-4	0.0297
1.0	15	1	2	0	0.018533333333333332	5.333333333333334E-4	0.03673333333333333
1.0	20	1	2	0	0.0095	3.0E-4	0.0319
1.0	25	1	2	0	0.0264	8.8E-4	0.0454
1.0	30	1	2	0	0.012533333333333334	4.333333333333333E-4	0.029133333333333334
1.0	5	2	0	1	6.0E-4	0.035	0.0036
1.0	10	2	0	1	0.001	0.0455	0.0036
1.0	15	2	0	1	2.666666666666667E-4	0.05566666666666667	0.0036666666666666666
1.0	20	2	0	1	7.5E-4	0.0316	0.0034
1.0	25	2	0	1	3.6E-4	0.04668	0.00424
1.0	30	2	0	1	7.333333333333333E-4	0.055266666666666665	0.0041333333333333335
1.0	5	1	1	1	0.0092	0.0046	0.003
1.0	10	1	1	1	0.0121	0.0062	0.0047
1.0	15	1	1	1	0.01	0.006066666666666666	0.0038666666666666667
1.0	20	1	1	1	0.01315	0.0058	0.00345
1.0	25	1	1	1	0.0206	0.008	0.0046
1.0	30	1	1	1	0.012233333333333334	0.006333333333333333	0.004
1.0	5	2	1	1	2.0E-4	0.0038	0.0012
1.0	10	2	1	1	0.0013	0.0045	0.0036
1.0	15	2	1	1	3.333333333333333E-4	0.0020666666666666667	0.0017333333333333333
1.0	20	2	1	1	6.5E-4	0.0057	0.0038
1.0	25	2	1	1	2.4E-4	0.00452	0.00256
1.0	30	2	1	1	8.0E-4	0.0049	0.003266666666666667
1.0	5	2	1	2	0.0012	0.0034	2.0E-4
1.0	10	2	1	2	8.0E-4	0.0042	1.0E-4
1.0	15	2	1	2	4.6666666666666666E-4	0.0054	2.0E-4
1.0	20	2	1	2	9.0E-4	0.0057	2.0E-4
1.0	25	2	1	2	7.2E-4	0.00444	2.8E-4
1.0	30	2	1	2	6.333333333333333E-4	0.0057	2.0E-4
1.0	5	2	2	1	6.0E-4	4.0E-4	0.0032
1.0	10	2	2	1	7.0E-4	2.0E-4	0.0029
1.0	15	2	2	1	9.333333333333333E-4	4.6666666666666666E-4	0.0028
1.0	20	2	2	1	4.0E-4	5.0E-4	0.0032
1.0	25	2	2	1	6.0E-4	4.8E-4	0.00416
1.0	30	2	2	1	0.001	2.666666666666667E-4	0.004066666666666666
1.0	5	2	2	2	8.0E-4	0.0	2.0E-4
1.0	10	2	2	2	0.0014	3.0E-4	6.0E-4
1.0	15	2	2	2	8.666666666666666E-4	2.666666666666667E-4	1.3333333333333334E-4
1.0	20	2	2	2	4.5E-4	5.5E-4	1.5E-4
1.0	25	2	2	2	4.4E-4	3.2E-4	1.6E-4
1.0	30	2	2	2	9.0E-4	7.0E-4	1.6666666666666666E-4
4.0	5	1	0	0	0.009	0.1734	0.0434
4.0	10	1	0	0	0.0111	0.1902	0.0442
4.0	15	1	0	0	0.013133333333333334	0.1904	0.04986666666666666
4.0	20	1	0	0	0.0129	0.1957	0.04875
4.0	25	1	0	0	0.01336	0.17868	0.0458
4.0	30	1	0	0	0.012266666666666667	0.18893333333333334	0.04736666666666667
4.0	5	2	0	0	2.0E-4	0.1596	0.0408
4.0	10	2	0	0	3.0E-4	0.1676	0.0443
4.0	15	2	0	0	6.666666666666667E-5	0.20186666666666667	0.0478
4.0	20	2	0	0	2.5E-4	0.2022	0.05205
4.0	25	2	0	0	2.4E-4	0.1842	0.04628
4.0	30	2	0	0	2.0E-4	0.18663333333333335	0.0481
4.0	5	3	0	0	0.0	0.1574	0.0404
4.0	10	3	0	0	0.0	0.172	0.0418
4.0	15	3	0	0	0.0	0.19266666666666668	0.043666666666666666
4.0	20	3	0	0	0.0	0.1986	0.0493
4.0	25	3	0	0	0.0	0.18408	0.04684
4.0	30	3	0	0	0.0	0.185	0.0448
4.0	5	1	1	0	0.011	0.007	0.0452
4.0	10	1	1	0	0.0125	0.0058	0.0483
4.0	15	1	1	0	0.009733333333333333	0.0068	0.048933333333333336
4.0	20	1	1	0	0.01475	0.00715	0.0522
4.0	25	1	1	0	0.0108	0.00696	0.04756
